WALKING,WALKING_UPSTAIRS,WALKING_DOWNSTAIRS,SITTING,STANDING,LAYING,STAND_TO_SIT,SIT_TO_STAND,SIT_TO_LIE,LIE_TO_SIT,STAND_TO_LIE,LIE_TO_STAND,accuracy,macro avg,weighted avg
0.9138479286527739,0.917075146850314,0.9556183359154288,0.8590694538098449,0.6862858799652073,0.9465474605288187,0.7125867195242814,0.8116760828625236,0.671,0.6131868131868132,0.49299446073639624,0.5875202593192869,0.862885462555066,0.7639507117793074,0.8686862253055445
0.8052022518765638,0.9414064124423005,0.9245283018867925,0.9662162162162162,0.8545967768405159,0.9739992822888461,0.35297005400098186,0.5384134915677702,0.5626834381551362,0.5913522679101314,0.5589213151089767,0.3130397236614853,0.862885462555066,0.698610794329643,0.862885462555066
0.8560918329881052,0.9290815070179759,0.9398162670849205,0.9094980043482492,0.7612490132444522,0.9600771766219149,0.47209455022980956,0.6473901614720241,0.6120866590649943,0.6020716443677169,0.5238919667590027,0.40845070422535207,0.862885462555066,0.7184832906187099,0.8616775546824051
76736.0,24047.0,22684.0,29008.0,30467.0,30653.0,2037.0,1601.0,2385.0,2359.0,2707.0,2316.0,0.862885462555066,227000.0,227000.0
