epoch,accuracy,loss,val_accuracy,val_loss
0,0.3606107234954834,1.4296914339065552,0.39562690258026123,1.6948574781417847
1,0.4690799117088318,1.1666908264160156,0.4061344861984253,1.60307776927948
2,0.5070021748542786,1.0386427640914917,0.4187852442264557,1.4955790042877197
3,0.5470442175865173,0.9400830268859863,0.4412928521633148,1.3638852834701538
4,0.5852207541465759,0.8568629026412964,0.494160532951355,1.2117425203323364
5,0.6130124926567078,0.7858150005340576,0.5595487952232361,1.0519710779190063
6,0.6335965394973755,0.7195071578025818,0.6059349179267883,0.9072368741035461
7,0.6471363306045532,0.6648707389831543,0.6306464076042175,0.7947736382484436
8,0.6574623584747314,0.6216261386871338,0.6397743821144104,0.7159292101860046
9,0.6656873226165771,0.5844882130622864,0.649587869644165,0.6563677191734314
10,0.6717917323112488,0.5528323650360107,0.6595401167869568,0.6101625561714172
11,0.6777160167694092,0.5247108936309814,0.665787398815155,0.5715146064758301
12,0.6818822026252747,0.5006875991821289,0.6719739437103271,0.5433149337768555
13,0.686055064201355,0.4785127639770508,0.6776486039161682,0.5195271372795105
14,0.6898655295372009,0.46026015281677246,0.6824381947517395,0.4965715706348419
15,0.6926540732383728,0.4431218206882477,0.6870368719100952,0.4800865948200226
16,0.6961495280265808,0.42678001523017883,0.6883730888366699,0.4646756947040558
17,0.6989694833755493,0.41187289357185364,0.6915401220321655,0.45594558119773865
18,0.7001909017562866,0.39939942955970764,0.6922169327735901,0.44506362080574036
19,0.7032564878463745,0.385441392660141,0.6953926086425781,0.4325993061065674
20,0.7028666734695435,0.3767600357532501,0.7000954151153564,0.42739325761795044
21,0.7052274346351624,0.36533308029174805,0.6998438239097595,0.41940003633499146
22,0.7075401544570923,0.355177640914917,0.6997483968734741,0.4148300588130951
23,0.7078050971031189,0.3474743068218231,0.7021952271461487,0.4044814705848694
24,0.7099462747573853,0.33701223134994507,0.7055010795593262,0.3997111916542053
25,0.7113292217254639,0.3296557068824768,0.7044338583946228,0.39871591329574585
26,0.7127335071563721,0.3212900161743164,0.7033839225769043,0.39487388730049133
27,0.713951587677002,0.31362149119377136,0.7050238847732544,0.39162591099739075
28,0.7161261439323425,0.3065974712371826,0.7083210349082947,0.38849523663520813
29,0.7158471345901489,0.30066436529159546,0.7048850059509277,0.385566383600235
30,0.7170318961143494,0.29374217987060547,0.7073926329612732,0.3748788833618164
31,0.7184908986091614,0.28911104798316956,0.7088937163352966,0.37741243839263916
32,0.7190161943435669,0.28316718339920044,0.7071930766105652,0.37696123123168945
33,0.7222880125045776,0.27566108107566833,0.7063080072402954,0.37501829862594604
34,0.7206867933273315,0.27265265583992004,0.7075487971305847,0.3669265806674957
35,0.7229334115982056,0.2664879858493805,0.7088590264320374,0.37051814794540405
36,0.723247766494751,0.2625630497932434,0.711418628692627,0.3732915222644806
37,0.723378598690033,0.25932323932647705,0.7056052088737488,0.36856475472450256
38,0.7240427136421204,0.25320056080818176,0.710446834564209,0.36944618821144104
39,0.7258641719818115,0.24836541712284088,0.7080433964729309,0.37389716506004333
40,0.72614586353302,0.2453494369983673,0.7050672173500061,0.37245824933052063
41,0.7276896238327026,0.2399606555700302,0.7054576873779297,0.3760519027709961
42,0.7280086874961853,0.236596018075943,0.7070455551147461,0.3616212010383606
43,0.7291373014450073,0.23286396265029907,0.7062646150588989,0.3733765482902527
44,0.7316669225692749,0.22808317840099335,0.7096052169799805,0.36868220567703247
45,0.7319105863571167,0.22658655047416687,0.7087201476097107,0.367414653301239
46,0.7312851548194885,0.22328560054302216,0.7110629081726074,0.3674795925617218
47,0.7334076166152954,0.2204003781080246,0.7093709111213684,0.3705501854419708
48,0.7319546341896057,0.21775195002555847,0.7087115049362183,0.37585949897766113
49,0.7340931296348572,0.2142767608165741,0.7103427052497864,0.374923974275589
