epoch,accuracy,loss,val_accuracy,val_loss
0,0.4540717601776123,1.2259278297424316,0.3959220051765442,1.5985356569290161
1,0.5682436227798462,0.8506587147712708,0.4779978394508362,1.3682252168655396
2,0.6154687404632568,0.6835564374923706,0.5716533064842224,1.0955373048782349
3,0.6468386650085449,0.5696626305580139,0.6228602528572083,0.8186711072921753
4,0.664858341217041,0.4920368790626526,0.6615341305732727,0.6201074719429016
5,0.6812368035316467,0.4302736818790436,0.6769620776176453,0.5059330463409424
6,0.6852321028709412,0.39495736360549927,0.6790682673454285,0.4552508592605591
7,0.6948673725128174,0.3591628074645996,0.689373791217804,0.432282030582428
8,0.6992564797401428,0.3338017165660858,0.6880476474761963,0.42210137844085693
9,0.6999913454055786,0.323019802570343,0.6902881860733032,0.4126074016094208
10,0.7050151824951172,0.3010603189468384,0.6976901292800903,0.4081360101699829
11,0.7076255679130554,0.2882083058357239,0.6956793069839478,0.3971026539802551
12,0.7126501202583313,0.277228981256485,0.702660858631134,0.3980090022087097
13,0.7151803970336914,0.2667527496814728,0.6997182965278625,0.4023084342479706
14,0.7166107296943665,0.25923657417297363,0.7095601558685303,0.40182018280029297
15,0.7163811326026917,0.25445517897605896,0.7069252729415894,0.39089640974998474
16,0.7172794938087463,0.25031283497810364,0.6933911442756653,0.39279448986053467
17,0.7186063528060913,0.2396131455898285,0.7076359987258911,0.39484521746635437
18,0.7219048738479614,0.2346321940422058,0.705096423625946,0.3862849473953247
19,0.7243931293487549,0.22964335978031158,0.7089273929595947,0.3928041160106659
20,0.7240287065505981,0.22231264412403107,0.7103272080421448,0.40019193291664124
21,0.7268106341362,0.2183384746313095,0.7120216488838196,0.4010615050792694
22,0.7274780869483948,0.21423083543777466,0.7049447298049927,0.4014049768447876
23,0.7267892360687256,0.21415671706199646,0.7034106254577637,0.39226672053337097
24,0.7320360541343689,0.20979072153568268,0.7129490971565247,0.39461034536361694
25,0.7302392721176147,0.20547127723693848,0.6962730288505554,0.43224483728408813
26,0.7302706241607666,0.20209288597106934,0.7035839557647705,0.41394665837287903
27,0.7300490736961365,0.20141401886940002,0.6768277287483215,0.4456412196159363
28,0.7314566969871521,0.19889943301677704,0.6956966519355774,0.4272659122943878
29,0.7353872656822205,0.1950804442167282,0.6900585293769836,0.43029698729515076
30,0.7337106466293335,0.19126980006694794,0.7020455002784729,0.4257439076900482
31,0.7355054020881653,0.18993708491325378,0.6953542828559875,0.43529608845710754
32,0.738756537437439,0.18617145717144012,0.6925633549690247,0.43884941935539246
33,0.7354633808135986,0.19012799859046936,0.6988168954849243,0.43532925844192505
34,0.737852156162262,0.18057778477668762,0.6988558769226074,0.4333559572696686
35,0.7353819608688354,0.18577532470226288,0.6979154944419861,0.4290369749069214
36,0.7389608025550842,0.17935225367546082,0.7105482220649719,0.3995637595653534
37,0.737302839756012,0.1806354820728302,0.7014431357383728,0.45267271995544434
38,0.7398931980133057,0.17379365861415863,0.7118960022926331,0.41033440828323364
39,0.7407956123352051,0.17026162147521973,0.6978937983512878,0.437398225069046
40,0.7409477829933167,0.1739296019077301,0.6960780024528503,0.44242367148399353
41,0.7409778237342834,0.17177128791809082,0.7038136720657349,0.443332314491272
42,0.7428326606750488,0.16128259897232056,0.6978461742401123,0.4677518904209137
43,0.7409671545028687,0.16814163327217102,0.7024831771850586,0.42665061354637146
44,0.7405372858047485,0.16561754047870636,0.6956749558448792,0.44707807898521423
45,0.7412908673286438,0.16560539603233337,0.6980628371238708,0.43507006764411926
46,0.742170512676239,0.163832426071167,0.7014994621276855,0.4286853075027466
47,0.7454483509063721,0.1577121466398239,0.7002816796302795,0.45649728178977966
48,0.7433125376701355,0.16177964210510254,0.7137941718101501,0.4228816628456116
49,0.7418020963668823,0.1627691090106964,0.7049620747566223,0.44233447313308716
50,0.7441668510437012,0.15893012285232544,0.6980411410331726,0.419526070356369
51,0.745956301689148,0.15273545682430267,0.6970877647399902,0.4469068646430969
52,0.7435454726219177,0.1581365019083023,0.7001299858093262,0.4493257999420166
53,0.7479225993156433,0.14876066148281097,0.6963726878166199,0.4626956582069397
