epoch,accuracy,loss,val_accuracy,val_loss
0,0.45754313468933105,1.1339812278747559,0.3846067190170288,1.654504418373108
1,0.573942244052887,0.784866213798523,0.4431072473526001,1.4920687675476074
2,0.6380757689476013,0.617698609828949,0.5365157127380371,1.2355605363845825
3,0.6678237915039062,0.5068604350090027,0.6245633959770203,0.9583328366279602
4,0.6821845769882202,0.43622297048568726,0.6598699688911438,0.7153809070587158
5,0.692094087600708,0.3860343098640442,0.6804723739624023,0.5662847757339478
6,0.6999245882034302,0.35023802518844604,0.6974951028823853,0.4874706566333771
7,0.703985333442688,0.32852083444595337,0.7152979373931885,0.4499276578426361
8,0.7101391553878784,0.3037005364894867,0.7089534401893616,0.4237140119075775
9,0.7124592065811157,0.2906789779663086,0.718487560749054,0.4264800250530243
10,0.7158511877059937,0.2734285295009613,0.7114539742469788,0.41014036536216736
11,0.7148293256759644,0.26874497532844543,0.7058764696121216,0.4098992943763733
12,0.7152537703514099,0.2589145302772522,0.7041083574295044,0.41016167402267456
13,0.7182039022445679,0.253874272108078,0.7041560411453247,0.4097454249858856
14,0.7226003408432007,0.23930759727954865,0.7090704441070557,0.40572869777679443
15,0.724122166633606,0.23741894960403442,0.7066262364387512,0.4108419120311737
16,0.7244104743003845,0.23089203238487244,0.7074322700500488,0.4089002013206482
17,0.7260003089904785,0.2242153137922287,0.7030379176139832,0.4104641377925873
18,0.7296045422554016,0.21714405715465546,0.7074106335639954,0.4001345932483673
19,0.730648398399353,0.21260599792003632,0.7147475481033325,0.4033713936805725
20,0.7325860261917114,0.2061968445777893,0.7082990407943726,0.4246565103530884
21,0.7301077842712402,0.20965544879436493,0.6961560249328613,0.4138084650039673
22,0.7309647798538208,0.2054310292005539,0.7030812501907349,0.4154374897480011
23,0.7330024838447571,0.20341305434703827,0.7120606899261475,0.4002815783023834
24,0.7341451644897461,0.1953030675649643,0.6992069482803345,0.4252825975418091
25,0.7360920906066895,0.18777839839458466,0.7014344334602356,0.4196391701698303
26,0.7335250973701477,0.18955571949481964,0.7202079892158508,0.3884870409965515
27,0.7357083559036255,0.18545959889888763,0.7008494138717651,0.4152357578277588
28,0.738660454750061,0.1812269687652588,0.7108082175254822,0.4075016379356384
29,0.7385876774787903,0.17957210540771484,0.707757294178009,0.41487812995910645
30,0.740497887134552,0.17575906217098236,0.6990899443626404,0.4294077754020691
31,0.7406934499740601,0.17488519847393036,0.7087107300758362,0.41259557008743286
32,0.7407328486442566,0.1689203530550003,0.6957399845123291,0.43855535984039307
33,0.7394533753395081,0.1732163280248642,0.7109642624855042,0.40015318989753723
34,0.7422800064086914,0.16711018979549408,0.7022882103919983,0.41921788454055786
35,0.7434507012367249,0.1633470505475998,0.703774631023407,0.4282201826572418
36,0.7441841959953308,0.1610833704471588,0.7036099433898926,0.4238196611404419
37,0.7430241703987122,0.16142873466014862,0.6877356171607971,0.43103158473968506
38,0.7447829246520996,0.15650326013565063,0.7044637203216553,0.43248698115348816
39,0.7447328567504883,0.15899479389190674,0.6963293552398682,0.41069355607032776
40,0.7479979991912842,0.15068578720092773,0.693265438079834,0.43215906620025635
41,0.7478157877922058,0.14731484651565552,0.6895991563796997,0.4491115212440491
42,0.7471510171890259,0.15390644967556,0.7001039981842041,0.4368481934070587
43,0.7457553744316101,0.15642602741718292,0.6957659721374512,0.4280679523944855
44,0.7480954527854919,0.14599394798278809,0.7055514454841614,0.43346527218818665
45,0.7493235468864441,0.14578644931316376,0.6994756460189819,0.437398225069046
46,0.7466424107551575,0.15053686499595642,0.6898548007011414,0.40878137946128845
47,0.7499182224273682,0.14265954494476318,0.6965157389640808,0.4496312737464905
48,0.7519686222076416,0.13957475125789642,0.7035406231880188,0.420723021030426
49,0.7496919631958008,0.14246425032615662,0.7049404382705688,0.4076918959617615
50,0.7495938539505005,0.13962583243846893,0.6931917667388916,0.4607299864292145
51,0.750516951084137,0.13782338798046112,0.709040105342865,0.4230363070964813
52,0.7501938939094543,0.1355319619178772,0.6992112398147583,0.4397347867488861
53,0.7509828209877014,0.13646143674850464,0.699410617351532,0.46833062171936035
