epoch,accuracy,loss,val_accuracy,val_loss
0,0.42544835805892944,1.270247459411621,0.3973015248775482,1.5100117921829224
1,0.5078564882278442,0.91334068775177,0.42548373341560364,1.2657221555709839
2,0.5688923597335815,0.7270412445068359,0.5001822113990784,1.0061999559402466
3,0.6185122728347778,0.5974279642105103,0.5721127986907959,0.7868298888206482
4,0.6480661034584045,0.5110673904418945,0.6319045424461365,0.6139312982559204
5,0.6699022054672241,0.4488729238510132,0.652616024017334,0.5204804539680481
6,0.6814910769462585,0.4101109504699707,0.6832711696624756,0.44428586959838867
7,0.6893802881240845,0.3809678256511688,0.6926247477531433,0.41657623648643494
8,0.6930872797966003,0.3586749732494354,0.6883904337882996,0.4063713848590851
9,0.6971426606178284,0.33937913179397583,0.6939436197280884,0.4045754075050354
10,0.7014256715774536,0.323332816362381,0.6943427324295044,0.40327104926109314
11,0.7045760154724121,0.3101480007171631,0.691583514213562,0.4038546085357666
12,0.7061979174613953,0.29883140325546265,0.6937700510025024,0.4003084599971771
13,0.7095144391059875,0.2887900769710541,0.6970846056938171,0.40375763177871704
14,0.7117236852645874,0.2794189453125,0.6993579268455505,0.40088769793510437
15,0.7149481177330017,0.2700430750846863,0.7026898264884949,0.40764033794403076
16,0.7169618010520935,0.26211249828338623,0.7037657499313354,0.4091082811355591
17,0.719831109046936,0.25508397817611694,0.7078090906143188,0.4117071330547333
18,0.7214043140411377,0.24932041764259338,0.7091540098190308,0.41197168827056885
19,0.7232771515846252,0.24268415570259094,0.706932783126831,0.4201839566230774
20,0.7249076962471008,0.2371072769165039,0.7044858932495117,0.4201710522174835
21,0.7268459796905518,0.2305382639169693,0.7084946036338806,0.4220881164073944
22,0.7284945845603943,0.22575074434280396,0.7132321000099182,0.4229281544685364
23,0.7295458316802979,0.22265979647636414,0.7058047652244568,0.4369692802429199
24,0.7312504649162292,0.21639108657836914,0.7066203951835632,0.44207361340522766
25,0.7308332920074463,0.21440136432647705,0.7091453075408936,0.4347078502178192
26,0.7344502210617065,0.20908774435520172,0.7088590264320374,0.4423995614051819
27,0.7358304858207703,0.2051602452993393,0.7073145508766174,0.45618632435798645
28,0.7349581122398376,0.20343643426895142,0.7076876163482666,0.4404270052909851
29,0.736880362033844,0.19999004900455475,0.707904577255249,0.43000319600105286
30,0.7368676662445068,0.19836507737636566,0.7104728817939758,0.439071387052536
31,0.737692654132843,0.1955769658088684,0.7069067358970642,0.43302997946739197
32,0.7387338280677795,0.1913101077079773,0.7069153785705566,0.4394586980342865
33,0.7393292188644409,0.18948225677013397,0.7092928290367126,0.44149845838546753
34,0.7409190535545349,0.1854688823223114,0.7102386355400085,0.46098005771636963
35,0.7421551942825317,0.1847354769706726,0.708104133605957,0.44723549485206604
36,0.7391363382339478,0.18583199381828308,0.7021171450614929,0.44290074706077576
37,0.7422299385070801,0.18097233772277832,0.7041648626327515,0.4498175382614136
38,0.7435494661331177,0.177179217338562,0.7076616287231445,0.44958046078681946
39,0.7442629933357239,0.1740184873342514,0.7069067358970642,0.4550783336162567
40,0.7460343837738037,0.171390563249588,0.7093362212181091,0.4626372754573822
41,0.746088445186615,0.1727440357208252,0.6972147226333618,0.4650629758834839
42,0.7453556060791016,0.16937212646007538,0.7016398906707764,0.4651240408420563
43,0.745335578918457,0.1701909899711609,0.7093362212181091,0.4528154134750366
44,0.7455384731292725,0.1678052544593811,0.7026116847991943,0.47281038761138916
45,0.7482743263244629,0.16622096300125122,0.6945856809616089,0.46531760692596436
46,0.7470462322235107,0.16449719667434692,0.6883383989334106,0.4826125502586365
47,0.7483590841293335,0.1617676168680191,0.6933102011680603,0.47559982538223267
48,0.748752236366272,0.15939012169837952,0.7033405900001526,0.4720800518989563
49,0.7491893768310547,0.15915760397911072,0.7024208307266235,0.4634077250957489
