epoch,accuracy,loss,val_accuracy,val_loss
0,0.23892474174499512,1.6867157220840454,0.2703080177307129,1.7446160316467285
1,0.4253769516944885,1.1691101789474487,0.3912190794944763,1.670724868774414
2,0.48189088702201843,0.9724217057228088,0.43580910563468933,1.5918842554092407
3,0.5193906426429749,0.8493471145629883,0.4745943546295166,1.5070207118988037
4,0.550606369972229,0.762205183506012,0.5258568525314331,1.4149963855743408
5,0.5783147215843201,0.6951976418495178,0.5702039003372192,1.3149242401123047
6,0.6014463305473328,0.6400911211967468,0.6023080348968506,1.2104285955429077
7,0.6194506883621216,0.5943810343742371,0.6213709115982056,1.0996326208114624
8,0.6349741220474243,0.5550970435142517,0.6362689733505249,0.9916646480560303
9,0.6468900442123413,0.5212956666946411,0.6479219198226929,0.8858911991119385
10,0.6564525365829468,0.492724746465683,0.6584902405738831,0.7876385450363159
11,0.664838969707489,0.46763280034065247,0.674950122833252,0.7007758617401123
12,0.6709721088409424,0.44384220242500305,0.6830716133117676,0.6273874044418335
13,0.6770579218864441,0.423947274684906,0.6891019344329834,0.5710917711257935
14,0.6810705661773682,0.4059387147426605,0.6956269145011902,0.5259712338447571
15,0.6856699585914612,0.3895425498485565,0.6987939476966858,0.4932543933391571
16,0.6889063715934753,0.3752273619174957,0.6993752717971802,0.4694543480873108
17,0.6921735405921936,0.361510306596756,0.7000346779823303,0.4535124599933624
18,0.6942539811134338,0.34994810819625854,0.6989588141441345,0.44359123706817627
19,0.6972741484642029,0.33873483538627625,0.6984381675720215,0.43878695368766785
20,0.6987224817276001,0.3299744427204132,0.6960260272026062,0.43389105796813965
21,0.7024375200271606,0.3192628026008606,0.694559633731842,0.4336892068386078
22,0.7032898664474487,0.3118327856063843,0.6938828825950623,0.4360940158367157
23,0.7056699395179749,0.30401909351348877,0.693674623966217,0.4373232126235962
24,0.7076762914657593,0.2961174547672272,0.6887722611427307,0.4418083429336548
