epoch,accuracy,loss,val_accuracy,val_loss
0,0.38905057311058044,1.3553030490875244,0.3515709638595581,1.677582025527954
1,0.4902513027191162,1.0279580354690552,0.38583314418792725,1.560007095336914
2,0.5362055897712708,0.8752069473266602,0.4490834176540375,1.430288314819336
3,0.5801782011985779,0.7628799080848694,0.5204333662986755,1.2873356342315674
4,0.6153345704078674,0.6750307679176331,0.5804940462112427,1.1298739910125732
5,0.6422459483146667,0.6030533909797668,0.6049274206161499,0.9684627652168274
6,0.6613448858261108,0.5428025126457214,0.614123523235321,0.8373079299926758
7,0.6736799478530884,0.49497005343437195,0.6163380146026611,0.7450876832008362
8,0.6826164126396179,0.4558597505092621,0.6258851289749146,0.6744666695594788
9,0.6895591616630554,0.42352184653282166,0.6340368390083313,0.6180750131607056
10,0.6946958303451538,0.39813873171806335,0.6458157896995544,0.5750569701194763
11,0.6989968419075012,0.37494605779647827,0.664177656173706,0.5212229490280151
12,0.7036015391349792,0.3565513789653778,0.6764897108078003,0.4877636432647705
13,0.7064728736877441,0.3410884141921997,0.6841256618499756,0.4564182460308075
14,0.7103981375694275,0.326000452041626,0.6957312822341919,0.4316381812095642
15,0.7122723460197449,0.31354865431785583,0.7020021677017212,0.41248905658721924
16,0.7147344946861267,0.30259251594543457,0.7043986916542053,0.40704646706581116
17,0.7158972024917603,0.2931661605834961,0.7030032277107239,0.3979911208152771
18,0.7168737053871155,0.28492456674575806,0.7006370425224304,0.4092651903629303
19,0.7204872369766235,0.2767006754875183,0.7011744379997253,0.39057236909866333
20,0.7214310169219971,0.2689528465270996,0.7001820206642151,0.3944946825504303
21,0.7218488454818726,0.2614329755306244,0.7018981575965881,0.4062010645866394
22,0.7261117696762085,0.2549901306629181,0.7071029543876648,0.41341471672058105
23,0.7260577082633972,0.25008463859558105,0.708793044090271,0.4153224229812622
24,0.7271556854248047,0.24512077867984772,0.7067952156066895,0.4155314862728119
25,0.7287895679473877,0.23871974647045135,0.7086197137832642,0.41143324971199036
26,0.7292428016662598,0.2360438108444214,0.7051571011543274,0.4213591516017914
27,0.7295604944229126,0.232113778591156,0.7053824663162231,0.4153216481208801
28,0.7325659990310669,0.2254529446363449,0.7109772562980652,0.41539278626441956
29,0.7307218313217163,0.2238083928823471,0.7049187421798706,0.43351438641548157
30,0.7321909070014954,0.21953819692134857,0.7061928510665894,0.43546560406684875
31,0.7350234985351562,0.21381038427352905,0.7040086388587952,0.43255943059921265
32,0.7332514524459839,0.21509666740894318,0.7053477764129639,0.4411890208721161
33,0.7347118258476257,0.2108708918094635,0.7031852602958679,0.43686819076538086
34,0.7351316809654236,0.2068011462688446,0.7018418312072754,0.45252570509910583
35,0.736442506313324,0.20403826236724854,0.7033716440200806,0.4299606680870056
36,0.7371520400047302,0.2013910710811615,0.6970010995864868,0.4525832235813141
37,0.7373762726783752,0.19955585896968842,0.7022448778152466,0.4463818371295929
38,0.7377694249153137,0.19684207439422607,0.7051571011543274,0.4431920647621155
39,0.737760066986084,0.19566072523593903,0.6994409561157227,0.44808515906333923
40,0.7388226389884949,0.1920141577720642,0.6968753933906555,0.45453721284866333
41,0.7385095953941345,0.19084180891513824,0.7126327157020569,0.41505348682403564
42,0.7416893243789673,0.1854047179222107,0.6967150568962097,0.46112626791000366
43,0.7399926781654358,0.1871921867132187,0.6943618655204773,0.47123193740844727
44,0.7410692572593689,0.18326640129089355,0.6949859261512756,0.45967721939086914
45,0.7417593598365784,0.1804199069738388,0.7013087868690491,0.4479180574417114
46,0.7416105270385742,0.1823808252811432,0.706392228603363,0.4260728657245636
47,0.7428786754608154,0.17611391842365265,0.6914582848548889,0.4596188962459564
48,0.7415457963943481,0.17918500304222107,0.7025135159492493,0.4291636645793915
49,0.7449037432670593,0.17199431359767914,0.6976944804191589,0.44566604495048523
