epoch,accuracy,loss,val_accuracy,val_loss
0,0.3484658896923065,1.3783661127090454,0.34540411829948425,1.791099190711975
1,0.5124832391738892,0.8960160613059998,0.40976813435554504,1.7588379383087158
2,0.569902241230011,0.733954906463623,0.4437139630317688,1.7241517305374146
3,0.6043951511383057,0.632567286491394,0.4833759367465973,1.6906230449676514
4,0.6275694966316223,0.5605360865592957,0.5081950426101685,1.6514441967010498
5,0.6438291072845459,0.5052272081375122,0.5149122476577759,1.611828327178955
6,0.6556642651557922,0.4634607136249542,0.5152762532234192,1.564089298248291
7,0.6640867590904236,0.42882558703422546,0.512593686580658,1.5092897415161133
8,0.6712684631347656,0.4026569426059723,0.5221582055091858,1.4515397548675537
9,0.6766113638877869,0.3793891668319702,0.5320129990577698,1.3954720497131348
10,0.6815564632415771,0.361043244600296,0.5382145047187805,1.3228631019592285
11,0.6861558556556702,0.3443235456943512,0.5525070428848267,1.2502634525299072
12,0.6890252232551575,0.32988667488098145,0.5685330629348755,1.168969988822937
13,0.6933068633079529,0.3170032203197479,0.5838959813117981,1.086041808128357
14,0.6953639388084412,0.306461900472641,0.5982795357704163,1.0033854246139526
15,0.6975811719894409,0.29593998193740845,0.6091007590293884,0.9233473539352417
16,0.6992097496986389,0.28708764910697937,0.6188385486602783,0.8447307348251343
17,0.7018921971321106,0.28039246797561646,0.6257291436195374,0.7724129557609558
18,0.7028079628944397,0.2723199129104614,0.6320779919624329,0.711169958114624
19,0.7049857974052429,0.2653844952583313,0.6360433101654053,0.648617148399353
20,0.7062252759933472,0.26023077964782715,0.6400086879730225,0.592030942440033
21,0.7076969742774963,0.2547852694988251,0.6442340016365051,0.5422903299331665
22,0.7087808847427368,0.2500385046005249,0.6455038189888,0.5142727494239807
23,0.7091593742370605,0.24530474841594696,0.6526674032211304,0.47875308990478516
24,0.7119098901748657,0.24056684970855713,0.6514496207237244,0.4602887034416199
25,0.712907075881958,0.23566682636737823,0.6482773423194885,0.4482840597629547
26,0.7130926251411438,0.23255129158496857,0.65584397315979,0.4270227253437042
27,0.714978814125061,0.22851808369159698,0.6649360656738281,0.4150574207305908
28,0.7155755162239075,0.22545863687992096,0.671908974647522,0.4044871926307678
29,0.7156929969787598,0.2226734757423401,0.6681603193283081,0.4002929627895355
30,0.7172181010246277,0.21917732059955597,0.6738114953041077,0.38271331787109375
31,0.7181211709976196,0.2159295678138733,0.6812177896499634,0.3840419054031372
32,0.7186784744262695,0.2131074070930481,0.6785092353820801,0.38039281964302063
33,0.7198044657707214,0.211213618516922,0.6752156019210815,0.3885495960712433
34,0.7214069962501526,0.20756004750728607,0.6848450899124146,0.3819507360458374
35,0.7206540703773499,0.20562557876110077,0.6717703342437744,0.38872531056404114
36,0.7228133082389832,0.20325210690498352,0.6855644583702087,0.3808740973472595
37,0.723179042339325,0.20050832629203796,0.6896251440048218,0.38033097982406616
38,0.7230068445205688,0.19948729872703552,0.6830075979232788,0.3881520926952362
39,0.7243810892105103,0.19688929617404938,0.6943835616111755,0.38517746329307556
40,0.7251032590866089,0.1946965903043747,0.693356454372406,0.3901048004627228
41,0.7256672978401184,0.19367273151874542,0.6835319399833679,0.39803096652030945
42,0.7262673377990723,0.19026713073253632,0.6955709457397461,0.3924866020679474
43,0.7270362377166748,0.18744748830795288,0.6972870826721191,0.3932453989982605
44,0.728108823299408,0.18619941174983978,0.6951592564582825,0.3937586843967438
45,0.7289918065071106,0.18522301316261292,0.6945438981056213,0.3983842730522156
46,0.7294269800186157,0.18260852992534637,0.6943835616111755,0.39709022641181946
47,0.7295665144920349,0.18096771836280823,0.6904702186584473,0.39767515659332275
48,0.7293849587440491,0.18053466081619263,0.6950942873954773,0.41261330246925354
49,0.7308800220489502,0.17757947742938995,0.6950682401657104,0.40517979860305786
