epoch,accuracy,loss,val_accuracy,val_loss
0,0.432387113571167,1.2202790975570679,0.3960954546928406,1.6158679723739624
1,0.5363410711288452,0.8816595673561096,0.46671584248542786,1.3895026445388794
2,0.6008957028388977,0.7154677510261536,0.5507678985595703,1.0973567962646484
3,0.6399085521697998,0.5942894220352173,0.6086333990097046,0.8084052801132202
4,0.663389265537262,0.5030515193939209,0.6517657041549683,0.623150646686554
5,0.6770525574684143,0.4385014474391937,0.6857526898384094,0.5125786662101746
6,0.6869774460792542,0.39350152015686035,0.7013882994651794,0.4538329243659973
7,0.6925419569015503,0.3613223731517792,0.7002082467079163,0.42274391651153564
8,0.6987111568450928,0.3375617563724518,0.7019609808921814,0.4063883423805237
9,0.7024481892585754,0.3173484206199646,0.7078090906143188,0.3995439410209656
10,0.7065022587776184,0.3021772801876068,0.7061344981193542,0.38727423548698425
11,0.7083844542503357,0.28855669498443604,0.7047895789146423,0.3855270445346832
12,0.7104728817939758,0.2771828770637512,0.7057787179946899,0.38888412714004517
13,0.7145169377326965,0.267123818397522,0.7070889472961426,0.3967618942260742
14,0.7161648869514465,0.2575816214084625,0.7062038779258728,0.3977198302745819
15,0.7182613015174866,0.24975107610225677,0.7055184245109558,0.4090605080127716
16,0.7214162945747375,0.24199993908405304,0.7083297371864319,0.4178071618080139
17,0.722362756729126,0.23563238978385925,0.7035574913024902,0.4156985282897949
18,0.7232677936553955,0.2314673364162445,0.7049457430839539,0.4081534147262573
19,0.725752055644989,0.22523543238639832,0.7086854577064514,0.4087461233139038
20,0.7282209396362305,0.21662794053554535,0.7107418775558472,0.4089561402797699
21,0.7300023436546326,0.21315696835517883,0.7058655023574829,0.4157874286174774
22,0.7325893640518188,0.20682014524936676,0.7083644270896912,0.4234981834888458
23,0.7322602868080139,0.2044689804315567,0.7053101658821106,0.41770997643470764
24,0.7346003651618958,0.19948221743106842,0.7009631395339966,0.4141148030757904
25,0.7364458441734314,0.1965872198343277,0.7088416218757629,0.4158753752708435
26,0.7362135648727417,0.19237004220485687,0.7108633518218994,0.3910224437713623
27,0.7370632290840149,0.18994872272014618,0.7041735649108887,0.4326252043247223
28,0.7375531196594238,0.18682853877544403,0.7109240889549255,0.4088587760925293
29,0.7393138408660889,0.1810312271118164,0.70819091796875,0.4225648045539856
30,0.7388399839401245,0.17794036865234375,0.7107071876525879,0.42431727051734924
31,0.7393726110458374,0.17649175226688385,0.7108373045921326,0.42297136783599854
32,0.7420049905776978,0.17230167984962463,0.7097700834274292,0.43203699588775635
33,0.742272675037384,0.16971348226070404,0.7057006359100342,0.4360688626766205
34,0.7419796586036682,0.16959822177886963,0.70918869972229,0.4248582720756531
35,0.7423100471496582,0.1654161661863327,0.7033839225769043,0.4355899691581726
36,0.7446213960647583,0.16181153059005737,0.7115401029586792,0.4388761520385742
37,0.7439165711402893,0.16118259727954865,0.7077483534812927,0.43494462966918945
38,0.7436756491661072,0.16004866361618042,0.7070889472961426,0.4399656057357788
39,0.7443617582321167,0.15717872977256775,0.7080694437026978,0.4522307813167572
40,0.7449157238006592,0.15558820962905884,0.7019175887107849,0.4599282145500183
41,0.7452160716056824,0.1528773158788681,0.6992537975311279,0.4703151285648346
42,0.747498095035553,0.15107813477516174,0.7059088945388794,0.46412867307662964
43,0.7479953169822693,0.14921733736991882,0.7158698439598083,0.45654404163360596
44,0.7484385371208191,0.146685391664505,0.7006334066390991,0.4781275689601898
45,0.748310387134552,0.1450292319059372,0.7021344900131226,0.46791115403175354
46,0.750235915184021,0.1419205367565155,0.7102646231651306,0.463228315114975
47,0.7504655718803406,0.14315727353096008,0.7025162577629089,0.4708385765552521
48,0.750756561756134,0.1401873379945755,0.711253821849823,0.48015061020851135
49,0.7517523765563965,0.1384342908859253,0.7110975980758667,0.46053677797317505
